"","Date","Price","Open","High","Low","Vol.","Change","iso_code","continent","location","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million","Year_category"
"594",2021-06-09,1957.14,1960.58,1963.69,1955.89,"994.45M",-0.28,"JPN","Asia","Japan",767652,2238,2213.143,13854,96,83,6090.021,17.755,17.558,109.908,0.762,0.658,0.68,1362,10.805,11888,94.311,NA,NA,NA,NA,14416280,63215,114.369,0.502,79402,0.63,0.0279,35.9,"people tested",25132631,18959671,6172960,NA,1132984,945794,19.94,15.04,4.9,NA,7503,698266,0.554,55.09,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"595",2021-06-08,1962.65,1958.96,1968.66,1956.45,"928.66M",0.09,"JPN","Asia","Japan",765414,1881,2326.857,13758,99,85.429,6072.266,14.923,18.46,109.146,0.785,0.678,0.7,NA,NA,NA,NA,NA,NA,NA,NA,14353065,62141,113.867,0.493,81313,0.645,0.0286,34.9,"people tested",23999647,18200582,5799065,NA,1091824,919612,19.04,14.44,4.6,NA,7296,693533,0.55,55.09,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"596",2021-06-07,1960.85,1969.62,1970.72,1956.58,"945.92M",0.08,"JPN","Asia","Japan",763533,1280,2435.143,13659,75,85.714,6057.344,10.155,19.319,108.361,0.595,0.68,0.72,NA,NA,NA,NA,NA,NA,NA,NA,14290924,75134,113.374,0.596,82063,0.651,0.0297,33.7,"people tested",22907823,17420972,5486851,NA,1075188,892576,18.17,13.82,4.35,NA,7081,682308,0.541,55.09,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"597",2021-06-04,1959.19,1953.42,1960.17,1946.48,"1.06B",0.03,"JPN","Asia","Japan",757583,2592,2764.857,13470,86,90.143,6010.141,20.563,21.934,106.862,0.682,0.715,0.68,NA,NA,NA,NA,NA,NA,NA,NA,14135140,98297,112.138,0.78,84221,0.668,0.0328,30.5,"people tested",20362711,15494456,4868255,NA,914981,806910,16.15,12.29,3.86,NA,6401,634013,0.503,49.07,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"598",2021-06-03,1958.7,1942.79,1966.09,1942.79,"1.09B",0.84,"JPN","Asia","Japan",754991,2831,2923.571,13384,111,91.429,5989.577,22.459,23.194,106.179,0.881,0.725,0.68,NA,NA,NA,NA,NA,NA,NA,NA,14036843,176379,111.359,1.399,87110,0.691,0.0336,29.8,"people tested",19447730,14789709,4658021,NA,935655,780350,15.43,11.73,3.7,NA,6191,620335,0.492,49.07,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"599",2021-06-02,1942.33,1930.06,1946.67,1916.84,"1.25B",0.84,"JPN","Asia","Japan",752160,3034,3109.429,13273,113,92.571,5967.118,24.07,24.668,105.299,0.896,0.734,0.69,1647,13.066,14475,114.835,NA,NA,NA,NA,13860464,76590,109.959,0.608,78568,0.623,0.0396,25.3,"people tested",18512075,14071810,4440265,NA,949713,751543,14.69,11.16,3.52,NA,5962,607762,0.482,49.07,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"600",2021-06-01,1926.18,1930.74,1933.59,1912.61,"907.47M",0.17,"JPN","Asia","Japan",749126,2639,3323.571,13160,101,93,5943.049,20.936,26.367,104.402,0.801,0.738,0.71,NA,NA,NA,NA,NA,NA,NA,NA,13783874,67394,109.352,0.535,80068,0.635,0.0415,24.1,"people tested",17562362,13345848,4216514,NA,902569,718748,13.93,10.59,3.35,NA,5702,598178,0.475,49.07,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"601",2021-03-01,1922.98,1940.13,1944.94,1919.78,"1.02B",-1.26,"JPN","Asia","Japan",433334,698,1006,7948,51,57,3437.773,5.537,7.981,63.054,0.405,0.452,0.91,NA,NA,NA,NA,NA,NA,NA,NA,7794613,60090,61.837,0.477,42741,0.339,0.0235,42.5,"people tested",31785,31785,NA,NA,NA,2836,0.03,0.03,NA,NA,22,2836,0.002,48.15,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"602",2021-02-08,1947.44,1933.86,1949.28,1933.86,"1.36B",1.91,"JPN","Asia","Japan",407563,1217,2147.143,6511,83,96.857,3233.323,9.655,17.034,51.654,0.658,0.768,0.67,NA,NA,NA,NA,NA,NA,NA,NA,6808163,58499,54.011,0.464,52957,0.42,0.0405,24.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"603",2021-02-07,1911.02,1914.46,1919.22,1907.63,"2.40B",-0.5,"JPN","Asia","Japan",406346,1630,2229.429,6428,52,96.429,3223.669,12.931,17.687,50.995,0.413,0.765,0.66,NA,NA,NA,NA,NA,NA,NA,NA,6749664,18191,53.547,0.144,54209,0.43,0.0411,24.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"604",2021-02-06,1920.67,1911.37,1925.4,1910.14,"109.66K",0.06,"JPN","Asia","Japan",404716,2277,2378.429,6376,94,98.286,3210.737,18.064,18.869,50.583,0.746,0.78,0.66,NA,NA,NA,NA,NA,NA,NA,NA,6731473,33043,53.403,0.262,54150,0.43,0.0439,22.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"605",2021-02-05,1919.52,1920.5,1921.4,1913.63,"992.96M",0.34,"JPN","Asia","Japan",402439,2370,2530.571,6282,106,97.857,3192.673,18.802,20.076,49.837,0.841,0.776,0.64,NA,NA,NA,NA,NA,NA,NA,NA,6698430,71144,53.141,0.564,55204,0.438,0.0458,21.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"606",2021-02-04,1913.04,1903.6,1920.5,1903.6,"99.38K",0.44,"JPN","Asia","Japan",400069,2578,2697.429,6176,104,96.429,3173.871,20.452,21.4,48.996,0.825,0.765,0.62,NA,NA,NA,NA,NA,NA,NA,NA,6627286,61902,52.576,0.491,56797,0.451,0.0475,21.1,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"607",2021-02-01,1904.69,1899.67,1910.04,1897.86,"1.04B",0.46,"JPN","Asia","Japan",392533,1793,3329.143,5833,80,91.286,3114.086,14.224,26.411,46.275,0.635,0.724,0.71,NA,NA,NA,NA,NA,NA,NA,NA,6437467,67269,51.07,0.534,61322,0.486,0.0543,18.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"608",2021-05-20,1895.92,1888.11,1901.65,1885.95,"994.65M",0.04,"JPN","Asia","Japan",704939,5712,5477,12063,105,108.857,5592.499,45.315,43.451,95.7,0.833,0.864,0.89,NA,NA,NA,NA,NA,NA,NA,NA,12842748,97287,101.885,0.772,90113,0.715,0.0608,16.5,"people tested",9835661,7003421,2832240,NA,532477,448581,7.8,5.56,2.25,NA,3559,289714,0.23,49.07,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"609",2021-01-09,1895.24,1888.26,1903.12,1883.78,"1.16B",-0.66,"JPN","Asia","Japan",283036,7854,5851.429,4022,59,64.286,2245.412,62.308,46.421,31.908,0.468,0.51,1.48,NA,NA,NA,NA,NA,NA,NA,NA,4968120,35730,39.414,0.283,63941,0.507,0.0915,10.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"610",2021-01-08,1907.74,1886.11,1912.1,1886.11,"1.23B",1.54,"JPN","Asia","Japan",275182,7957,5168.143,3963,78,60.286,2183.104,63.125,41,31.44,0.619,0.478,1.6,NA,NA,NA,NA,NA,NA,NA,NA,4932390,63373,39.13,0.503,60086,0.477,0.086,11.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
"611",2021-01-07,1878.86,1897.23,1897.75,1869.93,"1.16B",-0.24,"JPN","Asia","Japan",267225,7642,4496.571,3885,64,56.143,2119.979,60.626,35.673,30.821,0.508,0.445,1.63,NA,NA,NA,NA,NA,NA,NA,NA,4869017,81440,38.627,0.646,54614,0.433,0.0823,12.1,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.54,126050796,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,"2nd year"
